Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Middelvind;Snødybde;Relativ luftfuktighet
Oslo - Blindern;SN18700;11.03.2024 06:00;0;-1,5;4,1;11,74;71
Oslo - Blindern;SN18700;11.03.2024 07:00;0;-1,7;4,8;11,75;72
Oslo - Blindern;SN18700;11.03.2024 08:00;0;-1,5;3,9;11,7;71
Oslo - Blindern;SN18700;11.03.2024 09:00;0;-1,3;4,5;11,72;70
Oslo - Blindern;SN18700;11.03.2024 10:00;0;-0,7;5,8;11,63;67
Oslo - Blindern;SN18700;11.03.2024 11:00;0;-0,1;5,2;11,58;64
Oslo - Blindern;SN18700;11.03.2024 12:00;0;0,6;4,1;11,53;62
Oslo - Blindern;SN18700;11.03.2024 13:00;0;1,1;5;11,5;60
Oslo - Blindern;SN18700;11.03.2024 14:00;0;1,7;4,8;11,46;57
Oslo - Blindern;SN18700;11.03.2024 15:00;0;2;5,3;11,44;56
Oslo - Blindern;SN18700;11.03.2024 16:00;0;2,3;4,4;11,4;55
Oslo - Blindern;SN18700;11.03.2024 17:00;0;1,6;4,8;11,45;58
Oslo - Blindern;SN18700;11.03.2024 18:00;0;0,9;3,7;11,53;60
Oslo - Blindern;SN18700;11.03.2024 19:00;0;0,1;4,2;11,58;64
Oslo - Blindern;SN18700;11.03.2024 20:00;0;-0,2;4;11,55;65
Oslo - Blindern;SN18700;11.03.2024 21:00;0;-0,6;1,9;11,57;67
Oslo - Blindern;SN18700;11.03.2024 22:00;0;-0,5;4,8;11,56;67
Oslo - Blindern;SN18700;11.03.2024 23:00;0;-0,7;3,9;11,56;68
Oslo - Blindern;SN18700;12.03.2024 00:00;0;-0,8;4,6;11,58;68
Oslo - Blindern;SN18700;12.03.2024 01:00;0;-0,9;3,5;11,63;69
Oslo - Blindern;SN18700;12.03.2024 02:00;0;-1,3;1,9;11,62;70
Oslo - Blindern;SN18700;12.03.2024 03:00;0;-1,3;2,8;11,59;70
Oslo - Blindern;SN18700;12.03.2024 04:00;0;-1,9;1,2;11,53;72
Oslo - Blindern;SN18700;12.03.2024 05:00;0;-1,7;2,9;11,62;73
Oslo - Blindern;SN18700;12.03.2024 06:00;0;-1,6;2,5;11,62;71
Oslo - Blindern;SN18700;12.03.2024 07:00;0;-3,3;1;11,58;82
Oslo - Blindern;SN18700;12.03.2024 08:00;0;-2,6;1;11,61;80
Oslo - Blindern;SN18700;12.03.2024 09:00;0;-1,4;0,8;11,6;75
Oslo - Blindern;SN18700;12.03.2024 10:00;0;-0,8;0,8;11,55;73
Oslo - Blindern;SN18700;12.03.2024 11:00;0;0,9;0,6;11,5;64
Oslo - Blindern;SN18700;12.03.2024 12:00;0;3,6;0,8;11,35;54
Oslo - Blindern;SN18700;12.03.2024 13:00;0;4,5;1,7;11,34;52
Oslo - Blindern;SN18700;12.03.2024 14:00;0;5,7;1,4;11,36;49
Oslo - Blindern;SN18700;12.03.2024 15:00;0;5,9;0,9;11,35;47
Oslo - Blindern;SN18700;12.03.2024 16:00;0;6,6;0,5;11,36;43
Oslo - Blindern;SN18700;12.03.2024 17:00;0;5;1,2;11,4;50
Oslo - Blindern;SN18700;12.03.2024 18:00;0;3,5;1;11,45;58
Oslo - Blindern;SN18700;12.03.2024 19:00;0;1,5;2,8;11,51;64
Oslo - Blindern;SN18700;12.03.2024 20:00;0;0,8;1,9;11,51;67
Oslo - Blindern;SN18700;12.03.2024 21:00;0;0,6;3;11,51;67
Oslo - Blindern;SN18700;12.03.2024 22:00;0;-0,3;0,9;11,52;73
Oslo - Blindern;SN18700;12.03.2024 23:00;0;-0,5;1,5;11,53;73
Oslo - Blindern;SN18700;13.03.2024 00:00;0;0;1,4;11,52;72
Oslo - Blindern;SN18700;13.03.2024 01:00;0;0,4;1;11,51;70
Oslo - Blindern;SN18700;13.03.2024 02:00;0;0,9;1,3;11,5;71
Oslo - Blindern;SN18700;13.03.2024 03:00;0;0,6;0,8;11,51;71
Oslo - Blindern;SN18700;13.03.2024 04:00;0;0,6;0,7;11,51;75
Oslo - Blindern;SN18700;13.03.2024 05:00;0;0,7;0,2;11,5;73
Oslo - Blindern;SN18700;13.03.2024 06:00;0;0,9;0,9;11,5;72
Oslo - Blindern;SN18700;13.03.2024 07:00;0;0,9;0,5;11,5;72
Oslo - Blindern;SN18700;13.03.2024 08:00;0;1;1,5;11,49;74
Oslo - Blindern;SN18700;13.03.2024 09:00;0;1,5;1;11,48;71
Oslo - Blindern;SN18700;13.03.2024 10:00;0;1,7;1,6;11,44;72
Oslo - Blindern;SN18700;13.03.2024 11:00;0;2,2;1,5;11,43;76
Oslo - Blindern;SN18700;13.03.2024 12:00;0;2,3;1,9;11,38;79
Oslo - Blindern;SN18700;13.03.2024 13:00;0;2,6;2,7;11,33;84
Oslo - Blindern;SN18700;13.03.2024 14:00;0;2,5;1,3;11,27;93
Oslo - Blindern;SN18700;13.03.2024 15:00;0,4;2,8;1,5;11,11;98
Oslo - Blindern;SN18700;13.03.2024 16:00;1;3,1;3;10,99;99
Oslo - Blindern;SN18700;13.03.2024 17:00;0,5;3,2;3,2;10,94;100
Oslo - Blindern;SN18700;13.03.2024 18:00;0,1;3,5;2,9;10,81;100
Oslo - Blindern;SN18700;13.03.2024 19:00;0,2;3,3;2;10,64;100
Oslo - Blindern;SN18700;13.03.2024 20:00;0,9;3,3;2,5;10,62;100
Oslo - Blindern;SN18700;13.03.2024 21:00;0,6;3,8;3,3;10,44;100
Oslo - Blindern;SN18700;13.03.2024 22:00;0,1;4,5;5,2;10,18;100
Oslo - Blindern;SN18700;13.03.2024 23:00;0,1;4,7;4,1;10,03;100
Oslo - Blindern;SN18700;14.03.2024 00:00;0;4,9;2,2;9,83;100
Oslo - Blindern;SN18700;14.03.2024 01:00;0,2;5;4,4;9,74;100
Oslo - Blindern;SN18700;14.03.2024 02:00;0,5;4,9;3,8;9,53;100
Oslo - Blindern;SN18700;14.03.2024 03:00;0,1;5;3,7;9,4;100
Oslo - Blindern;SN18700;14.03.2024 04:00;0;4,9;3,6;9,29;100
Oslo - Blindern;SN18700;14.03.2024 05:00;0;4,7;3,7;9,2;100
Oslo - Blindern;SN18700;14.03.2024 06:00;0;4,7;3,8;8,94;100
Oslo - Blindern;SN18700;14.03.2024 07:00;0;4,7;2,1;8,71;100
Oslo - Blindern;SN18700;14.03.2024 08:00;0;4,7;1,7;8,59;100
Oslo - Blindern;SN18700;14.03.2024 09:00;0;5;1,8;8,55;100
Oslo - Blindern;SN18700;14.03.2024 10:00;0;6,1;2,5;8,59;91
Oslo - Blindern;SN18700;14.03.2024 11:00;0;8,5;2,4;8,3;73
Oslo - Blindern;SN18700;14.03.2024 12:00;0;9,4;3,6;8,25;70
Oslo - Blindern;SN18700;14.03.2024 13:00;0;9,5;4,4;7,95;66
Oslo - Blindern;SN18700;14.03.2024 14:00;0;9,6;5,7;7,76;63
Oslo - Blindern;SN18700;14.03.2024 15:00;0;9,4;4,2;7,5;64
Oslo - Blindern;SN18700;14.03.2024 16:00;0;9,1;4,4;7,22;68
Oslo - Blindern;SN18700;14.03.2024 17:00;0;7,3;2,8;7,09;78
Oslo - Blindern;SN18700;14.03.2024 18:00;0;6,1;2,4;7,01;83
Oslo - Blindern;SN18700;14.03.2024 19:00;0;5,4;0,7;7,07;86
Oslo - Blindern;SN18700;14.03.2024 20:00;0;5,3;2,4;7,01;84
Oslo - Blindern;SN18700;14.03.2024 21:00;0;5,1;2,3;7,07;84
Oslo - Blindern;SN18700;14.03.2024 22:00;0;5;1,2;6,95;83
Oslo - Blindern;SN18700;14.03.2024 23:00;0;4,9;1,4;6,95;84
Oslo - Blindern;SN18700;15.03.2024 00:00;0;4,9;0,6;6,91;84
Oslo - Blindern;SN18700;15.03.2024 01:00;0;4,7;0,6;6,89;86
Oslo - Blindern;SN18700;15.03.2024 02:00;0;3,9;1,2;6,85;91
Oslo - Blindern;SN18700;15.03.2024 03:00;0;3,4;0,5;6,77;93
Oslo - Blindern;SN18700;15.03.2024 04:00;0;4,3;1,5;6,69;95
Oslo - Blindern;SN18700;15.03.2024 05:00;0;4;0,9;6,63;96
Oslo - Blindern;SN18700;15.03.2024 06:00;0,2;3,6;1,9;6,61;97
Oslo - Blindern;SN18700;15.03.2024 07:00;0,5;3,6;1,9;6,6;98
Oslo - Blindern;SN18700;15.03.2024 08:00;0,8;3,7;2,3;6,49;98
Oslo - Blindern;SN18700;15.03.2024 09:00;1,4;4;2,7;6,35;98
Oslo - Blindern;SN18700;15.03.2024 10:00;2,5;4,3;2,5;6,22;98
Oslo - Blindern;SN18700;15.03.2024 11:00;2,5;4,6;3,1;5,99;97
Oslo - Blindern;SN18700;15.03.2024 12:00;2,5;4,5;2,5;5,72;97
Oslo - Blindern;SN18700;15.03.2024 13:00;1,7;4,8;2,5;5,46;96
Oslo - Blindern;SN18700;15.03.2024 14:00;2,8;5,1;1,1;5,46;98
Oslo - Blindern;SN18700;15.03.2024 15:00;2,1;4,8;2,9;5,19;99
Oslo - Blindern;SN18700;15.03.2024 16:00;0,9;4,3;1,9;5,03;100
Oslo - Blindern;SN18700;15.03.2024 17:00;0,8;4,3;1,1;5,01;99
Oslo - Blindern;SN18700;15.03.2024 18:00;0;4,2;0,2;4,94;100
Oslo - Blindern;SN18700;15.03.2024 19:00;0,2;4,4;0,6;4,52;100
Oslo - Blindern;SN18700;15.03.2024 20:00;0,1;4,2;0,5;4,13;100
Oslo - Blindern;SN18700;15.03.2024 21:00;0,1;4;1,6;4,04;100
Oslo - Blindern;SN18700;15.03.2024 22:00;0,7;4,2;0,6;4,09;100
Oslo - Blindern;SN18700;15.03.2024 23:00;0,1;4,7;1,6;3,82;100
Oslo - Blindern;SN18700;16.03.2024 00:00;0;4,6;0,2;3,73;100
Oslo - Blindern;SN18700;16.03.2024 01:00;0,6;4,8;0,6;3,43;100
Oslo - Blindern;SN18700;16.03.2024 02:00;0,6;4;3;3,37;100
Oslo - Blindern;SN18700;16.03.2024 03:00;2,6;3,4;5,1;3,46;99
Oslo - Blindern;SN18700;16.03.2024 04:00;0,4;3,6;5,4;3,07;96
Oslo - Blindern;SN18700;16.03.2024 05:00;0,6;3,6;6,3;2,73;94
Oslo - Blindern;SN18700;16.03.2024 06:00;0,3;3,2;7,5;2,23;92
Oslo - Blindern;SN18700;16.03.2024 07:00;0;2,6;10;1,91;91
Oslo - Blindern;SN18700;16.03.2024 08:00;0,9;1,8;10,9;1,81;92
Oslo - Blindern;SN18700;16.03.2024 09:00;2;1;-;2,15;95
Oslo - Blindern;SN18700;16.03.2024 10:00;2,3;1,1;11,4;2,72;92
Oslo - Blindern;SN18700;16.03.2024 11:00;1,3;0,4;12,1;3,9;94
Oslo - Blindern;SN18700;16.03.2024 12:00;0,7;-0,3;-;4,68;96
Oslo - Blindern;SN18700;16.03.2024 13:00;0,5;-0,4;9,5;5,85;94
Oslo - Blindern;SN18700;16.03.2024 14:00;0,4;-0,7;9,7;6,36;93
Oslo - Blindern;SN18700;16.03.2024 15:00;0,2;-0,7;9,4;6,75;88
Oslo - Blindern;SN18700;16.03.2024 16:00;0,2;-0,6;9,5;6,72;85
Oslo - Blindern;SN18700;16.03.2024 17:00;0,2;-0,4;4,6;6,64;87
Oslo - Blindern;SN18700;16.03.2024 18:00;0;-0,2;4;6,63;82
Oslo - Blindern;SN18700;16.03.2024 19:00;0;-0,3;2,7;6,58;76
Oslo - Blindern;SN18700;16.03.2024 20:00;0;-0,3;3,7;6,54;71
Oslo - Blindern;SN18700;16.03.2024 21:00;0;-0,8;3,7;6,49;70
Oslo - Blindern;SN18700;16.03.2024 22:00;0;-1,9;2,6;6,46;76
Oslo - Blindern;SN18700;16.03.2024 23:00;0;-2,7;1,2;6,37;78
Oslo - Blindern;SN18700;17.03.2024 00:00;0;-2,8;1,4;6,39;78
Oslo - Blindern;SN18700;17.03.2024 01:00;0;-3,1;3;6,33;77
Oslo - Blindern;SN18700;17.03.2024 02:00;0;-4;2,2;6,25;79
Oslo - Blindern;SN18700;17.03.2024 03:00;0;-3,6;4,1;6,24;75
Oslo - Blindern;SN18700;17.03.2024 04:00;0;-3,2;4,3;6,16;70
Oslo - Blindern;SN18700;17.03.2024 05:00;0;-3,7;3,4;6,22;73
Oslo - Blindern;SN18700;17.03.2024 06:00;0;-4,1;2,5;6,16;74
Oslo - Blindern;SN18700;17.03.2024 07:00;0;-3,9;3,5;6,13;74
Oslo - Blindern;SN18700;17.03.2024 08:00;0;-2,1;1;6,18;70
Oslo - Blindern;SN18700;17.03.2024 09:00;0;-0,7;2;6,1;65
Oslo - Blindern;SN18700;17.03.2024 10:00;0;0,3;2,6;6,16;55
Oslo - Blindern;SN18700;17.03.2024 11:00;0;1,2;2,3;6,08;51
Oslo - Blindern;SN18700;17.03.2024 12:00;0;1,8;1,2;5,98;45
Oslo - Blindern;SN18700;17.03.2024 13:00;0;1,4;2;5,94;47
Oslo - Blindern;SN18700;17.03.2024 14:00;0;1,1;2,2;6,02;50
Oslo - Blindern;SN18700;17.03.2024 15:00;0;1,5;2,2;5,96;53
Oslo - Blindern;SN18700;17.03.2024 16:00;0;1;2,5;6;58
Oslo - Blindern;SN18700;17.03.2024 17:00;0;0,7;1,8;5,93;62
Oslo - Blindern;SN18700;17.03.2024 18:00;0;-0,6;1,6;5,97;65
Oslo - Blindern;SN18700;17.03.2024 19:00;0;-1,3;2,4;5,88;72
Oslo - Blindern;SN18700;17.03.2024 20:00;0;-2;3,1;5,87;75
Oslo - Blindern;SN18700;17.03.2024 21:00;0;-2,4;3;5,94;76
Oslo - Blindern;SN18700;17.03.2024 22:00;0;-2,2;3,1;5,95;78
Oslo - Blindern;SN18700;17.03.2024 23:00;0;-2;2,9;5,86;81
Oslo - Blindern;SN18700;18.03.2024 00:00;0;-2,1;2,7;5,9;80
Oslo - Blindern;SN18700;18.03.2024 01:00;0;-2,5;1,5;5,88;82
Oslo - Blindern;SN18700;18.03.2024 02:00;0;-2,8;0,7;5,89;84
Oslo - Blindern;SN18700;18.03.2024 03:00;0;-3;2,4;5,88;86
Oslo - Blindern;SN18700;18.03.2024 04:00;0;-3,1;2;5,91;83
Oslo - Blindern;SN18700;18.03.2024 05:00;0;-3,2;2,1;5,88;81
Oslo - Blindern;SN18700;18.03.2024 06:00;0;-3,5;1,4;5,87;81
Oslo - Blindern;SN18700;18.03.2024 07:00;0;-4;2,1;5,87;85
Oslo - Blindern;SN18700;18.03.2024 08:00;0;-3,2;1,6;5,93;80
Oslo - Blindern;SN18700;18.03.2024 09:00;0;-2;2;5,91;70
Oslo - Blindern;SN18700;18.03.2024 10:00;0;-0,9;1,5;5,88;62
Oslo - Blindern;SN18700;18.03.2024 11:00;0;-0,7;2,2;5,88;57
Oslo - Blindern;SN18700;18.03.2024 12:00;0;-0,7;2,1;5,88;62
Oslo - Blindern;SN18700;18.03.2024 13:00;0;0,6;1,5;5,84;61
Oslo - Blindern;SN18700;18.03.2024 14:00;0;1,2;1,2;5,84;65
Oslo - Blindern;SN18700;18.03.2024 15:00;0;1,5;0,9;5,83;60
Oslo - Blindern;SN18700;18.03.2024 16:00;0,1;2,5;0,9;5,75;57
Oslo - Blindern;SN18700;18.03.2024 17:00;0;1;2;5,8;62
Oslo - Blindern;SN18700;18.03.2024 18:00;0;0,2;0,6;5,81;66
Oslo - Blindern;SN18700;18.03.2024 19:00;0;0,4;1,9;5,82;73
Oslo - Blindern;SN18700;18.03.2024 20:00;0;0,2;1,9;5,84;72
Oslo - Blindern;SN18700;18.03.2024 21:00;0;-0,3;1,7;5,83;76
Oslo - Blindern;SN18700;18.03.2024 22:00;0;-0,4;1,6;5,82;80
Oslo - Blindern;SN18700;18.03.2024 23:00;0;-0,3;1,6;5,81;79
Oslo - Blindern;SN18700;19.03.2024 00:00;0;0,1;1,7;5,79;62
Oslo - Blindern;SN18700;19.03.2024 01:00;0;-0,1;1,4;5,81;62
Oslo - Blindern;SN18700;19.03.2024 02:00;0;-0,4;0,9;5,82;73
Oslo - Blindern;SN18700;19.03.2024 03:00;0;-0,6;1,5;5,77;76
Oslo - Blindern;SN18700;19.03.2024 04:00;0;-0,7;1,7;5,77;79
Oslo - Blindern;SN18700;19.03.2024 05:00;0;-0,8;0,7;5,77;79
Oslo - Blindern;SN18700;19.03.2024 06:00;0;-0,6;0,7;5,75;63
Oslo - Blindern;SN18700;19.03.2024 07:00;0;-0,7;0,7;5,76;61
Oslo - Blindern;SN18700;19.03.2024 08:00;0;-0,1;1,6;5,76;62
Oslo - Blindern;SN18700;19.03.2024 09:00;0;0,2;1;5,77;61
Oslo - Blindern;SN18700;19.03.2024 10:00;0;0,7;1,1;5,75;66
Oslo - Blindern;SN18700;19.03.2024 11:00;0;1,5;2,3;5,69;74
Oslo - Blindern;SN18700;19.03.2024 12:00;0;1,8;2,9;5,37;78
Oslo - Blindern;SN18700;19.03.2024 13:00;0;2;1,9;5,2;80
Oslo - Blindern;SN18700;19.03.2024 14:00;0;2;3,5;5,03;79
Oslo - Blindern;SN18700;19.03.2024 15:00;0;1,9;4,8;4,84;78
Oslo - Blindern;SN18700;19.03.2024 16:00;0;2;3,2;4,71;78
Oslo - Blindern;SN18700;19.03.2024 17:00;0;2;2,1;4,65;77
Oslo - Blindern;SN18700;19.03.2024 18:00;0;1,7;1,5;4,61;82
Oslo - Blindern;SN18700;19.03.2024 19:00;0,3;0,7;1,2;4,91;94
Oslo - Blindern;SN18700;19.03.2024 20:00;0,4;0,6;1,2;5,11;97
Oslo - Blindern;SN18700;19.03.2024 21:00;0,4;0,6;1,6;5,25;97
Oslo - Blindern;SN18700;19.03.2024 22:00;0,5;0,5;1;5,82;98
Oslo - Blindern;SN18700;19.03.2024 23:00;0,1;0,8;1,1;5,76;97
Oslo - Blindern;SN18700;20.03.2024 00:00;0,1;0,8;0,6;5,58;98
Oslo - Blindern;SN18700;20.03.2024 01:00;0,1;0,9;0,2;5,44;99
Oslo - Blindern;SN18700;20.03.2024 02:00;0,2;0,6;0,7;5,38;99
Oslo - Blindern;SN18700;20.03.2024 03:00;0;0,9;0,5;5,33;100
Oslo - Blindern;SN18700;20.03.2024 04:00;0;0,9;0,6;5,34;100
Oslo - Blindern;SN18700;20.03.2024 05:00;0;0,9;0,5;5,22;100
Oslo - Blindern;SN18700;20.03.2024 06:00;0;0,9;0,8;5,18;100
Oslo - Blindern;SN18700;20.03.2024 07:00;0;1;1,1;5,13;100
Oslo - Blindern;SN18700;20.03.2024 08:00;0;1,3;1;5,08;100
Oslo - Blindern;SN18700;20.03.2024 09:00;0;1,6;0,8;5,02;97
Oslo - Blindern;SN18700;20.03.2024 10:00;0;2;2,5;4,79;88
Oslo - Blindern;SN18700;20.03.2024 11:00;0;2,4;1,7;4,45;85
Oslo - Blindern;SN18700;20.03.2024 12:00;0;3,9;0,5;3,94;80
Oslo - Blindern;SN18700;20.03.2024 13:00;0;4,9;0,8;3,67;77
Oslo - Blindern;SN18700;20.03.2024 14:00;0;4,5;1,4;3,37;78
Oslo - Blindern;SN18700;20.03.2024 15:00;0;4,2;1,5;3,17;81
Oslo - Blindern;SN18700;20.03.2024 16:00;0;3,9;2;3,08;83
Oslo - Blindern;SN18700;20.03.2024 17:00;0;3,5;1,5;3,04;86
Oslo - Blindern;SN18700;20.03.2024 18:00;0;3,3;1,2;3,03;86
Oslo - Blindern;SN18700;20.03.2024 19:00;0;3,1;1,3;3;88
Oslo - Blindern;SN18700;20.03.2024 20:00;0;3;1,3;2,98;89
Oslo - Blindern;SN18700;20.03.2024 21:00;0;3;1,4;2,95;90
Oslo - Blindern;SN18700;20.03.2024 22:00;0;2,7;0,9;2,94;92
Oslo - Blindern;SN18700;20.03.2024 23:00;0;2,6;0,9;2,92;95
Oslo - Blindern;SN18700;21.03.2024 00:00;0;2,4;1,5;2,87;96
Oslo - Blindern;SN18700;21.03.2024 01:00;0;2,2;0,8;3,06;95
Oslo - Blindern;SN18700;21.03.2024 02:00;0;2,2;0,6;2,86;94
Oslo - Blindern;SN18700;21.03.2024 03:00;0;2,2;0,3;2,83;94
Oslo - Blindern;SN18700;21.03.2024 04:00;0;2,2;1;2,67;94
Oslo - Blindern;SN18700;21.03.2024 05:00;0;2,2;0,6;2,68;96
Oslo - Blindern;SN18700;21.03.2024 06:00;0;1,8;0,8;2,69;95
Oslo - Blindern;SN18700;21.03.2024 07:00;0;1,4;0,1;2,67;98
Oslo - Blindern;SN18700;21.03.2024 08:00;0;2,3;0,8;2,58;96
Oslo - Blindern;SN18700;21.03.2024 09:00;0;4,5;0,8;2,44;88
Oslo - Blindern;SN18700;21.03.2024 10:00;0;6,2;1,2;2,34;75
Oslo - Blindern;SN18700;21.03.2024 11:00;0;6,9;2,4;2,05;69
Oslo - Blindern;SN18700;21.03.2024 12:00;0;6,9;3;2,03;65
Oslo - Blindern;SN18700;21.03.2024 13:00;0;6,9;2,8;1,62;69
Oslo - Blindern;SN18700;21.03.2024 14:00;0;6,5;3,5;0;71
Oslo - Blindern;SN18700;21.03.2024 15:00;0;5,7;4,5;0;76
Oslo - Blindern;SN18700;21.03.2024 16:00;0;5,6;4,1;0;76
Oslo - Blindern;SN18700;21.03.2024 17:00;0;4,4;5,1;0;83
Oslo - Blindern;SN18700;21.03.2024 18:00;0;3,8;4,8;0;86
Oslo - Blindern;SN18700;21.03.2024 19:00;0,7;2,5;6;0;95
Oslo - Blindern;SN18700;21.03.2024 20:00;0,9;1,4;4,7;0;98
Oslo - Blindern;SN18700;21.03.2024 21:00;0,8;1;2,8;0;99
Oslo - Blindern;SN18700;21.03.2024 22:00;0,9;1,6;4,1;0;99
Oslo - Blindern;SN18700;21.03.2024 23:00;0,1;1,8;3,6;0;98
Oslo - Blindern;SN18700;22.03.2024 00:00;0,1;2;2,4;0;99
Oslo - Blindern;SN18700;22.03.2024 01:00;0,3;2,9;2;0;100
Oslo - Blindern;SN18700;22.03.2024 02:00;0,1;3,1;0,7;0;100
Oslo - Blindern;SN18700;22.03.2024 03:00;0;3,5;2,1;0;100
Oslo - Blindern;SN18700;22.03.2024 04:00;0;3,5;1,8;0;100
Oslo - Blindern;SN18700;22.03.2024 05:00;0;3,5;0,3;0;100
Oslo - Blindern;SN18700;22.03.2024 06:00;0;3,5;1,3;0;100
Oslo - Blindern;SN18700;22.03.2024 07:00;0;3,5;2,3;0;100
Oslo - Blindern;SN18700;22.03.2024 08:00;0;3,6;1,6;0;100
Oslo - Blindern;SN18700;22.03.2024 09:00;0;4,5;2,3;0;97
Oslo - Blindern;SN18700;22.03.2024 10:00;0;6,5;1,5;0;84
Oslo - Blindern;SN18700;22.03.2024 11:00;0;8,1;2,5;0;77
Oslo - Blindern;SN18700;22.03.2024 12:00;0;9,8;5;0;65
Oslo - Blindern;SN18700;22.03.2024 13:00;0;10,3;5;0;59
Oslo - Blindern;SN18700;22.03.2024 14:00;0;11,3;5,9;0;50
Oslo - Blindern;SN18700;22.03.2024 15:00;0;11,3;6,5;0;41
Oslo - Blindern;SN18700;22.03.2024 16:00;0;10,5;3,8;0;41
Oslo - Blindern;SN18700;22.03.2024 17:00;0;10,4;3,6;0;37
Oslo - Blindern;SN18700;22.03.2024 18:00;0;8,7;5,2;0;37
Oslo - Blindern;SN18700;22.03.2024 19:00;0;6,6;3,1;0;43
Oslo - Blindern;SN18700;22.03.2024 20:00;0;5,1;3,7;0;53
Oslo - Blindern;SN18700;22.03.2024 21:00;0;3,6;1,9;0;57
Oslo - Blindern;SN18700;22.03.2024 22:00;0;4;5,2;0;63
Oslo - Blindern;SN18700;22.03.2024 23:00;0;2,6;2,4;0;67
Oslo - Blindern;SN18700;23.03.2024 00:00;0;2,7;2,5;0;72
Oslo - Blindern;SN18700;23.03.2024 01:00;0;2,3;1,6;0;76
Oslo - Blindern;SN18700;23.03.2024 02:00;0;2,6;2,5;0;78
Oslo - Blindern;SN18700;23.03.2024 03:00;0;2,9;3;0;78
Oslo - Blindern;SN18700;23.03.2024 04:00;0;2,6;3,4;0;82
Oslo - Blindern;SN18700;23.03.2024 05:00;0;2,6;3,6;0;85
Oslo - Blindern;SN18700;23.03.2024 06:00;0;2,6;2,7;0;87
Oslo - Blindern;SN18700;23.03.2024 07:00;0;2,8;2,5;0;89
Oslo - Blindern;SN18700;23.03.2024 08:00;0;3,6;2,4;0;85
Oslo - Blindern;SN18700;23.03.2024 09:00;0;4,1;3,4;0;83
Oslo - Blindern;SN18700;23.03.2024 10:00;0;5,6;3,4;0;77
Oslo - Blindern;SN18700;23.03.2024 11:00;0;5,8;3,8;0;74
Oslo - Blindern;SN18700;23.03.2024 12:00;0;5,5;3,9;0;80
Oslo - Blindern;SN18700;23.03.2024 13:00;0,2;5,9;4,1;0;80
Oslo - Blindern;SN18700;23.03.2024 14:00;0;6,6;3,9;0;74
Oslo - Blindern;SN18700;23.03.2024 15:00;0;6,4;3,1;0;79
Oslo - Blindern;SN18700;23.03.2024 16:00;0;6,5;4;0;76
Oslo - Blindern;SN18700;23.03.2024 17:00;0;5,9;3,6;0;80
Oslo - Blindern;SN18700;23.03.2024 18:00;0;5,7;3,8;0;82
Oslo - Blindern;SN18700;23.03.2024 19:00;0;5;3,6;0;85
Oslo - Blindern;SN18700;23.03.2024 20:00;0;4,6;2,6;0;89
Oslo - Blindern;SN18700;23.03.2024 21:00;0;4,3;2,8;0;91
Oslo - Blindern;SN18700;23.03.2024 22:00;0,1;3,9;2,3;0;94
Oslo - Blindern;SN18700;23.03.2024 23:00;0;3,7;1,8;0;97
Oslo - Blindern;SN18700;24.03.2024 00:00;0,4;3,6;1,2;0;98
Oslo - Blindern;SN18700;24.03.2024 01:00;0,3;3,5;0,9;0;98
Oslo - Blindern;SN18700;24.03.2024 02:00;0,1;3,3;1,9;0;98
Oslo - Blindern;SN18700;24.03.2024 03:00;0;3,2;1,8;0;97
Oslo - Blindern;SN18700;24.03.2024 04:00;0;3,1;2;0;96
Oslo - Blindern;SN18700;24.03.2024 05:00;0;2,8;1,6;0;97
Oslo - Blindern;SN18700;24.03.2024 06:00;0;2,5;2;0;96
Oslo - Blindern;SN18700;24.03.2024 07:00;0;2,5;2,5;0;96
Oslo - Blindern;SN18700;24.03.2024 08:00;0;2,9;2;0;93
Oslo - Blindern;SN18700;24.03.2024 09:00;0;3,1;3,4;0;90
Oslo - Blindern;SN18700;24.03.2024 10:00;0;3,9;3,5;0;88
Oslo - Blindern;SN18700;24.03.2024 11:00;0;4,3;3,7;0;83
Oslo - Blindern;SN18700;24.03.2024 12:00;0;5;3,8;0;78
Oslo - Blindern;SN18700;24.03.2024 13:00;0;5,3;4;0;79
Oslo - Blindern;SN18700;24.03.2024 14:00;0;6,5;3,2;0;68
Oslo - Blindern;SN18700;24.03.2024 15:00;0;6,3;2,5;0;76
Oslo - Blindern;SN18700;24.03.2024 16:00;0;5,8;3,1;0;77
Oslo - Blindern;SN18700;24.03.2024 17:00;0;5,8;1,3;0;78
Oslo - Blindern;SN18700;24.03.2024 18:00;0;4,9;1,6;0;83
Oslo - Blindern;SN18700;24.03.2024 19:00;0;3,6;4,4;0;87
Oslo - Blindern;SN18700;24.03.2024 20:00;1,3;2,4;2,1;0;95
Oslo - Blindern;SN18700;24.03.2024 21:00;0;2,4;0,7;0;95
Oslo - Blindern;SN18700;24.03.2024 22:00;0;2,6;1,4;0;96
Oslo - Blindern;SN18700;24.03.2024 23:00;0;2,6;1,5;0;91
Oslo - Blindern;SN18700;25.03.2024 00:00;0;2,3;4,3;0;92
Oslo - Blindern;SN18700;25.03.2024 01:00;0;2,1;4,1;0;90
Oslo - Blindern;SN18700;25.03.2024 02:00;0;2;4,4;0;85
Oslo - Blindern;SN18700;25.03.2024 03:00;0;1,7;4,9;0;82
