Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Middelvind;Snødybde;Relativ luftfuktighet
Stryn - Kroken;SN58900;03.04.2024 12:00;0,2;1,9;1,3;0;52
Stryn - Kroken;SN58900;03.04.2024 13:00;0;1,5;1;0;64
Stryn - Kroken;SN58900;03.04.2024 14:00;0;0,1;0,7;0;88
Stryn - Kroken;SN58900;03.04.2024 15:00;0,2;-0,4;1,5;0;92
Stryn - Kroken;SN58900;03.04.2024 16:00;0,4;-0,2;0,7;0;92
Stryn - Kroken;SN58900;03.04.2024 17:00;0,2;-0,4;1,1;0;93
Stryn - Kroken;SN58900;03.04.2024 18:00;0,3;-0,6;0,8;0;93
Stryn - Kroken;SN58900;03.04.2024 19:00;0;-0,7;0,2;0;95
Stryn - Kroken;SN58900;03.04.2024 20:00;0,2;-0,9;1;0;95
Stryn - Kroken;SN58900;03.04.2024 21:00;0,4;-1;0,6;0;95
Stryn - Kroken;SN58900;03.04.2024 22:00;0,1;-1,2;0,3;0;96
Stryn - Kroken;SN58900;03.04.2024 23:00;0;-1,1;0,1;0;96
Stryn - Kroken;SN58900;04.04.2024 00:00;0,1;-1,1;0,4;0;96
Stryn - Kroken;SN58900;04.04.2024 01:00;0;-1,1;0,7;0;96
Stryn - Kroken;SN58900;04.04.2024 02:00;0;-1,1;0,3;0;96
Stryn - Kroken;SN58900;04.04.2024 03:00;0;-1,1;0,5;0;95
Stryn - Kroken;SN58900;04.04.2024 04:00;0;-0,9;0,8;0;90
Stryn - Kroken;SN58900;04.04.2024 05:00;0;-0,9;1,1;0;85
Stryn - Kroken;SN58900;04.04.2024 06:00;0,1;-1;0,7;0;87
Stryn - Kroken;SN58900;04.04.2024 07:00;0;-0,3;0,7;0;76
Stryn - Kroken;SN58900;04.04.2024 08:00;0;1,4;2,3;0;56
Stryn - Kroken;SN58900;04.04.2024 09:00;0;2;2,6;0;49
Stryn - Kroken;SN58900;04.04.2024 10:00;0;2,4;2,1;0;48
Stryn - Kroken;SN58900;04.04.2024 11:00;0;2,4;3,5;0;45
Stryn - Kroken;SN58900;04.04.2024 12:00;0;2,3;3,3;0;44
Stryn - Kroken;SN58900;04.04.2024 13:00;0;2,7;3,5;0;41
Stryn - Kroken;SN58900;04.04.2024 14:00;0;2,6;3,5;0;40
Stryn - Kroken;SN58900;04.04.2024 15:00;0;2,7;3;0;39
Stryn - Kroken;SN58900;04.04.2024 16:00;0;2,5;2,5;0;39
Stryn - Kroken;SN58900;04.04.2024 17:00;0;2,1;1,9;0;39
Stryn - Kroken;SN58900;04.04.2024 18:00;0;1,4;2,9;0;39
Stryn - Kroken;SN58900;04.04.2024 19:00;0;0,5;2,3;0;42
Stryn - Kroken;SN58900;04.04.2024 20:00;0;0;2,9;0;43
Stryn - Kroken;SN58900;04.04.2024 21:00;0;-0,4;3,1;0;43
Stryn - Kroken;SN58900;04.04.2024 22:00;0;-0,7;2,3;0;44
Stryn - Kroken;SN58900;04.04.2024 23:00;0;-0,7;1,8;0;44
Stryn - Kroken;SN58900;05.04.2024 00:00;0;-0,6;2,1;0;42
Stryn - Kroken;SN58900;05.04.2024 01:00;0;-0,6;1,5;0;42
Stryn - Kroken;SN58900;05.04.2024 02:00;0;-0,7;0,9;0;43
Stryn - Kroken;SN58900;05.04.2024 03:00;0;-0,7;0,9;0;42
Stryn - Kroken;SN58900;05.04.2024 04:00;0;-1,1;0,3;0;46
Stryn - Kroken;SN58900;05.04.2024 05:00;0;-1,4;0,3;0;48
Stryn - Kroken;SN58900;05.04.2024 06:00;0;-1,6;0,3;0;59
Stryn - Kroken;SN58900;05.04.2024 07:00;0;-0,9;0,5;0;57
Stryn - Kroken;SN58900;05.04.2024 08:00;0;0,4;0,9;0;47
Stryn - Kroken;SN58900;05.04.2024 09:00;0;0,9;1,3;0;43
Stryn - Kroken;SN58900;05.04.2024 10:00;0;2,4;1,1;0;39
Stryn - Kroken;SN58900;05.04.2024 11:00;0;3,5;0,6;0;37
Stryn - Kroken;SN58900;05.04.2024 12:00;0;5,1;0,6;0;37
Stryn - Kroken;SN58900;05.04.2024 13:00;0;6,3;1,1;0;36
Stryn - Kroken;SN58900;05.04.2024 14:00;0;6,2;1,6;0;39
Stryn - Kroken;SN58900;05.04.2024 15:00;0;4,5;1,4;0;40
Stryn - Kroken;SN58900;05.04.2024 16:00;0;4,6;1,5;0;40
Stryn - Kroken;SN58900;05.04.2024 17:00;0;4,5;0,9;0;41
Stryn - Kroken;SN58900;05.04.2024 18:00;0;3,6;1,2;0;43
Stryn - Kroken;SN58900;05.04.2024 19:00;0;2;0,8;0;48
Stryn - Kroken;SN58900;05.04.2024 20:00;0;-0,2;0,4;0;57
Stryn - Kroken;SN58900;05.04.2024 21:00;0;-2,2;0,5;0;67
Stryn - Kroken;SN58900;05.04.2024 22:00;0;-2,7;0,7;0;69
Stryn - Kroken;SN58900;05.04.2024 23:00;0;-3,1;0,7;0;71
Stryn - Kroken;SN58900;06.04.2024 00:00;0;-3,7;0,5;0;74
Stryn - Kroken;SN58900;06.04.2024 01:00;0;-4,1;0,6;0;74
Stryn - Kroken;SN58900;06.04.2024 02:00;0;-4,5;1;0;77
Stryn - Kroken;SN58900;06.04.2024 03:00;0;-4,6;0,9;0;77
Stryn - Kroken;SN58900;06.04.2024 04:00;0;-4,6;0,8;0;77
Stryn - Kroken;SN58900;06.04.2024 05:00;0;-5;1;0;81
Stryn - Kroken;SN58900;06.04.2024 06:00;0;-5,3;1,1;0;83
Stryn - Kroken;SN58900;06.04.2024 07:00;0;-3,6;0,7;0;75
Stryn - Kroken;SN58900;06.04.2024 08:00;0;-0,7;0,8;0;62
Stryn - Kroken;SN58900;06.04.2024 09:00;0;2,2;0,9;0;45
Stryn - Kroken;SN58900;06.04.2024 10:00;0;4,8;1,1;0;40
Stryn - Kroken;SN58900;06.04.2024 11:00;0;5,5;1;0;38
Stryn - Kroken;SN58900;06.04.2024 12:00;0;6;1,2;0;38
Stryn - Kroken;SN58900;06.04.2024 13:00;0;6,6;1,1;0;36
Stryn - Kroken;SN58900;06.04.2024 14:00;0;7,2;1;0;36
Stryn - Kroken;SN58900;06.04.2024 15:00;0;7,1;1;0;37
Stryn - Kroken;SN58900;06.04.2024 16:00;0,1;6,6;0,8;0;48
Stryn - Kroken;SN58900;06.04.2024 17:00;0;6;1;0;54
Stryn - Kroken;SN58900;06.04.2024 18:00;0,2;3,7;0,3;0;85
Stryn - Kroken;SN58900;06.04.2024 19:00;0,4;3,1;0,5;0;94
Stryn - Kroken;SN58900;06.04.2024 20:00;0,1;3,2;1;0;95
Stryn - Kroken;SN58900;06.04.2024 21:00;0;4,4;1,6;0;95
Stryn - Kroken;SN58900;06.04.2024 22:00;1;5,3;0,9;0;95
Stryn - Kroken;SN58900;06.04.2024 23:00;0,3;6,5;1,3;0;95
Stryn - Kroken;SN58900;07.04.2024 00:00;0,3;7;1;0;94
Stryn - Kroken;SN58900;07.04.2024 01:00;0,1;6,9;0,8;0;95
Stryn - Kroken;SN58900;07.04.2024 02:00;0,2;6,9;1;0;96
Stryn - Kroken;SN58900;07.04.2024 03:00;0;6,7;0,7;0;96
Stryn - Kroken;SN58900;07.04.2024 04:00;0;6,8;1,3;0;96
Stryn - Kroken;SN58900;07.04.2024 05:00;0,1;7,7;0,6;0;87
Stryn - Kroken;SN58900;07.04.2024 06:00;0,3;7,2;0,6;0;94
Stryn - Kroken;SN58900;07.04.2024 07:00;1,1;7,6;1;0;93
Stryn - Kroken;SN58900;07.04.2024 08:00;0,3;8;0,6;0;96
Stryn - Kroken;SN58900;07.04.2024 09:00;0,2;9,7;0,5;0;95
Stryn - Kroken;SN58900;07.04.2024 10:00;0;9,8;1,9;0;77
Stryn - Kroken;SN58900;07.04.2024 11:00;2,9;7,5;1,4;0;90
Stryn - Kroken;SN58900;07.04.2024 12:00;0,5;8,5;1,8;0;76
Stryn - Kroken;SN58900;07.04.2024 13:00;0,5;8,1;1,2;0;82
Stryn - Kroken;SN58900;07.04.2024 14:00;0,8;8,5;2,8;0;74
Stryn - Kroken;SN58900;07.04.2024 15:00;0,2;8,5;2,3;0;79
Stryn - Kroken;SN58900;07.04.2024 16:00;0;8,7;1,8;0;68
Stryn - Kroken;SN58900;07.04.2024 17:00;0;8,9;1,3;0;62
Stryn - Kroken;SN58900;07.04.2024 18:00;0;8,4;1,6;0;62
Stryn - Kroken;SN58900;07.04.2024 19:00;0,4;7;2,8;0;72
Stryn - Kroken;SN58900;07.04.2024 20:00;0,1;6,8;1,3;0;73
Stryn - Kroken;SN58900;07.04.2024 21:00;0;4,8;0,8;0;87
Stryn - Kroken;SN58900;07.04.2024 22:00;0;4;1,4;0;89
Stryn - Kroken;SN58900;07.04.2024 23:00;0;6,9;1,9;0;72
Stryn - Kroken;SN58900;08.04.2024 00:00;0,1;7,1;1,7;0;72
Stryn - Kroken;SN58900;08.04.2024 01:00;0;4,8;0,9;0;90
Stryn - Kroken;SN58900;08.04.2024 02:00;0,2;4,6;0,8;0;94
Stryn - Kroken;SN58900;08.04.2024 03:00;0,2;3,8;1;0;94
Stryn - Kroken;SN58900;08.04.2024 04:00;0,5;4,7;0,9;0;95
Stryn - Kroken;SN58900;08.04.2024 05:00;0;4,7;0,7;0;95
Stryn - Kroken;SN58900;08.04.2024 06:00;1,8;4,9;1,1;0;93
Stryn - Kroken;SN58900;08.04.2024 07:00;1,3;5,1;0,9;0;95
Stryn - Kroken;SN58900;08.04.2024 08:00;0,1;5,9;0,9;0;94
Stryn - Kroken;SN58900;08.04.2024 09:00;0;7,3;2;0;78
Stryn - Kroken;SN58900;08.04.2024 10:00;0;8,4;2,2;0;71
Stryn - Kroken;SN58900;08.04.2024 11:00;0;10,7;2,1;0;56
Stryn - Kroken;SN58900;08.04.2024 12:00;0;8,9;2,3;0;62
Stryn - Kroken;SN58900;08.04.2024 13:00;0;9,6;1;0;58
Stryn - Kroken;SN58900;08.04.2024 14:00;0;10,9;1,4;0;49
Stryn - Kroken;SN58900;08.04.2024 15:00;0;10,8;1,8;0;48
Stryn - Kroken;SN58900;08.04.2024 16:00;0;10,7;2,6;0;46
Stryn - Kroken;SN58900;08.04.2024 17:00;0;9,6;1,8;0;48
Stryn - Kroken;SN58900;08.04.2024 18:00;0;10,5;2,4;0;44
Stryn - Kroken;SN58900;08.04.2024 19:00;0;9,9;1,8;0;45
Stryn - Kroken;SN58900;08.04.2024 20:00;0;9,4;2,6;0;45
Stryn - Kroken;SN58900;08.04.2024 21:00;0;8,7;1,8;0;48
Stryn - Kroken;SN58900;08.04.2024 22:00;0;7;1;0;54
Stryn - Kroken;SN58900;08.04.2024 23:00;0;5,1;1;0;65
Stryn - Kroken;SN58900;09.04.2024 00:00;0;3,8;0,9;0;73
Stryn - Kroken;SN58900;09.04.2024 01:00;0;4,4;0,5;0;72
Stryn - Kroken;SN58900;09.04.2024 02:00;0;4,3;1;0;73
Stryn - Kroken;SN58900;09.04.2024 03:00;0;4,5;0,9;0;74
Stryn - Kroken;SN58900;09.04.2024 04:00;0;8,7;1,7;0;60
Stryn - Kroken;SN58900;09.04.2024 05:00;0;7,7;1;0;65
Stryn - Kroken;SN58900;09.04.2024 06:00;0;6,2;0,6;0;73
Stryn - Kroken;SN58900;09.04.2024 07:00;0;6,3;0,7;0;76
Stryn - Kroken;SN58900;09.04.2024 08:00;0;7,5;0,4;0;75
Stryn - Kroken;SN58900;09.04.2024 09:00;0;8,3;0,9;0;72
Stryn - Kroken;SN58900;09.04.2024 10:00;0;11,7;0,6;0;58
Stryn - Kroken;SN58900;09.04.2024 11:00;0;13,7;0,9;0;52
Stryn - Kroken;SN58900;09.04.2024 12:00;0;13,7;0,9;0;53
Stryn - Kroken;SN58900;09.04.2024 13:00;0;13,1;1,7;0;56
Stryn - Kroken;SN58900;09.04.2024 14:00;0;12,8;1,3;0;58
Stryn - Kroken;SN58900;09.04.2024 15:00;0;12,3;1,1;0;59
Stryn - Kroken;SN58900;09.04.2024 16:00;0;12,1;0,8;0;60
Stryn - Kroken;SN58900;09.04.2024 17:00;0;12,4;0,6;0;60
Stryn - Kroken;SN58900;09.04.2024 18:00;0;12,4;1;0;47
Stryn - Kroken;SN58900;09.04.2024 19:00;0;11,6;1,3;0;51
Stryn - Kroken;SN58900;09.04.2024 20:00;0,1;8;0,9;0;84
Stryn - Kroken;SN58900;09.04.2024 21:00;2,7;7;0,6;0;94
Stryn - Kroken;SN58900;09.04.2024 22:00;0,9;6,2;0,3;0;96
Stryn - Kroken;SN58900;09.04.2024 23:00;0,9;6;0,3;0;97
Stryn - Kroken;SN58900;10.04.2024 00:00;1,7;5,9;0,8;0;97
Stryn - Kroken;SN58900;10.04.2024 01:00;1,2;5,7;0,4;0;97
Stryn - Kroken;SN58900;10.04.2024 02:00;0,7;5,7;0,8;0;97
Stryn - Kroken;SN58900;10.04.2024 03:00;0;4,9;0,7;0;97
Stryn - Kroken;SN58900;10.04.2024 04:00;0,1;4,9;1,3;0;97
Stryn - Kroken;SN58900;10.04.2024 05:00;0;4,6;0,5;0;97
Stryn - Kroken;SN58900;10.04.2024 06:00;0,4;4,7;0,6;0;97
Stryn - Kroken;SN58900;10.04.2024 07:00;0,8;4,7;0,9;0;98
Stryn - Kroken;SN58900;10.04.2024 08:00;0,5;3,4;3,2;0;94
Stryn - Kroken;SN58900;10.04.2024 09:00;0,8;3;2,3;0;95
Stryn - Kroken;SN58900;10.04.2024 10:00;0,1;3,2;1,6;0;95
Stryn - Kroken;SN58900;10.04.2024 11:00;1;3,6;1,3;0;96
Stryn - Kroken;SN58900;10.04.2024 12:00;0,4;6,5;1,5;0;78
Stryn - Kroken;SN58900;10.04.2024 13:00;0,4;5,1;2,2;0;82
Stryn - Kroken;SN58900;10.04.2024 14:00;0,3;4,3;1,1;0;92
Stryn - Kroken;SN58900;10.04.2024 15:00;0,6;4,2;1,1;0;90
Stryn - Kroken;SN58900;10.04.2024 16:00;0,4;3,5;1,9;0;92
Stryn - Kroken;SN58900;10.04.2024 17:00;0,3;3,9;0,3;0;94
Stryn - Kroken;SN58900;10.04.2024 18:00;0,2;4,5;0,4;0;91
Stryn - Kroken;SN58900;10.04.2024 19:00;0,1;3,9;0,5;0;94
Stryn - Kroken;SN58900;10.04.2024 20:00;0;2,7;0,6;0;96
Stryn - Kroken;SN58900;10.04.2024 21:00;0,3;3,2;0,8;0;91
Stryn - Kroken;SN58900;10.04.2024 22:00;0;4,1;1,1;0;80
Stryn - Kroken;SN58900;10.04.2024 23:00;0;2,9;0,6;0;85
Stryn - Kroken;SN58900;11.04.2024 00:00;0;2,7;1;0;85
Stryn - Kroken;SN58900;11.04.2024 01:00;0;2;0,7;0;92
Stryn - Kroken;SN58900;11.04.2024 02:00;0;1,9;0,6;0;94
Stryn - Kroken;SN58900;11.04.2024 03:00;0;3,4;1;0;80
Stryn - Kroken;SN58900;11.04.2024 04:00;0;3,3;0,4;0;81
Stryn - Kroken;SN58900;11.04.2024 05:00;0;2,9;0,6;0;88
Stryn - Kroken;SN58900;11.04.2024 06:00;0,4;3,1;1,3;0;94
Stryn - Kroken;SN58900;11.04.2024 07:00;0,8;4,1;1,2;0;90
Stryn - Kroken;SN58900;11.04.2024 08:00;1,1;4,6;0,8;0;93
Stryn - Kroken;SN58900;11.04.2024 09:00;0,9;5;0,6;0;95
Stryn - Kroken;SN58900;11.04.2024 10:00;1,1;5,7;1;0;96
Stryn - Kroken;SN58900;11.04.2024 11:00;0,2;7,2;0,8;0;92
Stryn - Kroken;SN58900;11.04.2024 12:00;0,1;8,9;1,4;0;85
Stryn - Kroken;SN58900;11.04.2024 13:00;0,4;8,3;1,1;0;87
Stryn - Kroken;SN58900;11.04.2024 14:00;0,7;8,7;1,6;0;87
Stryn - Kroken;SN58900;11.04.2024 15:00;3,7;7,8;0,8;0;94
Stryn - Kroken;SN58900;11.04.2024 16:00;2,3;8;0,4;0;95
Stryn - Kroken;SN58900;11.04.2024 17:00;1;8,5;0,7;0;95
Stryn - Kroken;SN58900;11.04.2024 18:00;0;8,2;1,6;0;95
Stryn - Kroken;SN58900;11.04.2024 19:00;0;7,5;0,6;0;94
Stryn - Kroken;SN58900;11.04.2024 20:00;0,5;7,3;1,7;0;85
Stryn - Kroken;SN58900;11.04.2024 21:00;1,5;6,4;0,9;0;93
Stryn - Kroken;SN58900;11.04.2024 22:00;0,4;7,1;1,5;0;84
Stryn - Kroken;SN58900;11.04.2024 23:00;0;8,4;1,9;0;72
Stryn - Kroken;SN58900;12.04.2024 00:00;0;8,4;1;0;74
Stryn - Kroken;SN58900;12.04.2024 01:00;0;7,8;1,4;0;71
Stryn - Kroken;SN58900;12.04.2024 02:00;0;6;1,2;0;79
Stryn - Kroken;SN58900;12.04.2024 03:00;0;5,4;0,9;0;79
Stryn - Kroken;SN58900;12.04.2024 04:00;0;8,1;2,1;0;62
Stryn - Kroken;SN58900;12.04.2024 05:00;0;6,9;1;0;69
Stryn - Kroken;SN58900;12.04.2024 06:00;0;6;1,2;0;77
Stryn - Kroken;SN58900;12.04.2024 07:00;0;9,6;1,8;0;64
Stryn - Kroken;SN58900;12.04.2024 08:00;0;10,5;1,3;0;66
Stryn - Kroken;SN58900;12.04.2024 09:00;0;11,3;1,3;0;58
Stryn - Kroken;SN58900;12.04.2024 10:00;0;11,1;1,5;0;65
Stryn - Kroken;SN58900;12.04.2024 11:00;0,3;10,3;2,7;0;76
Stryn - Kroken;SN58900;12.04.2024 12:00;0,3;10,6;1,8;0;72
Stryn - Kroken;SN58900;12.04.2024 13:00;0,1;9,3;1,4;0;73
Stryn - Kroken;SN58900;12.04.2024 14:00;0,7;9,7;0,8;0;79
Stryn - Kroken;SN58900;12.04.2024 15:00;0;10,1;1,1;0;67
Stryn - Kroken;SN58900;12.04.2024 16:00;0,2;9,1;2,3;0;82
Stryn - Kroken;SN58900;12.04.2024 17:00;0,2;9,5;0,9;0;77
Stryn - Kroken;SN58900;12.04.2024 18:00;0,1;9,3;1,6;0;68
Stryn - Kroken;SN58900;12.04.2024 19:00;0;8,4;1,7;0;78
Stryn - Kroken;SN58900;12.04.2024 20:00;0;7,7;0,9;0;79
Stryn - Kroken;SN58900;12.04.2024 21:00;0;7,2;1,1;0;81
Stryn - Kroken;SN58900;12.04.2024 22:00;0;9;1,5;0;68
Stryn - Kroken;SN58900;12.04.2024 23:00;0;8,9;1,4;0;67
Stryn - Kroken;SN58900;13.04.2024 00:00;0;9;2,5;0;65
Stryn - Kroken;SN58900;13.04.2024 01:00;0;8,7;2,6;0;62
Stryn - Kroken;SN58900;13.04.2024 02:00;0;8,2;1,3;0;61
Stryn - Kroken;SN58900;13.04.2024 03:00;0;7,8;1,2;0;65
Stryn - Kroken;SN58900;13.04.2024 04:00;3,9;6,5;0,9;0;92
Stryn - Kroken;SN58900;13.04.2024 05:00;2,3;7,2;2,7;0;76
Stryn - Kroken;SN58900;13.04.2024 06:00;1,4;6,3;1,7;0;84
Stryn - Kroken;SN58900;13.04.2024 07:00;2;6,1;0,6;0;88
Stryn - Kroken;SN58900;13.04.2024 08:00;3,7;6,3;2,3;0;83
Stryn - Kroken;SN58900;13.04.2024 09:00;0,3;6,7;1,3;0;85
Stryn - Kroken;SN58900;13.04.2024 10:00;0,1;8,2;2,2;0;73
Stryn - Kroken;SN58900;13.04.2024 11:00;0;8,5;1,1;0;65
Stryn - Kroken;SN58900;13.04.2024 12:00;0;8;2,3;0;71
Stryn - Kroken;SN58900;13.04.2024 13:00;0;7,8;2,2;0;71
Stryn - Kroken;SN58900;13.04.2024 14:00;2,5;7,4;1,3;0;74
Stryn - Kroken;SN58900;13.04.2024 15:00;0,3;7,5;1,9;0;86
Stryn - Kroken;SN58900;13.04.2024 16:00;0,2;7,8;1,7;0;76
Stryn - Kroken;SN58900;13.04.2024 17:00;0,1;7,6;1,2;0;76
Stryn - Kroken;SN58900;13.04.2024 18:00;0;7,7;1,7;0;74
Stryn - Kroken;SN58900;13.04.2024 19:00;0;8,3;2,2;0;62
Stryn - Kroken;SN58900;13.04.2024 20:00;0;7,4;1,2;0;67
Stryn - Kroken;SN58900;13.04.2024 21:00;0;7,6;1,5;0;66
Stryn - Kroken;SN58900;13.04.2024 22:00;0;5,9;1;0;77
Stryn - Kroken;SN58900;13.04.2024 23:00;0;5,5;0,7;0;82
Stryn - Kroken;SN58900;14.04.2024 00:00;0,2;4,7;0,5;0;93
Stryn - Kroken;SN58900;14.04.2024 01:00;1,2;4,8;0,7;0;95
Stryn - Kroken;SN58900;14.04.2024 02:00;3,1;4,6;0,7;0;96
Stryn - Kroken;SN58900;14.04.2024 03:00;1,4;4,2;0,7;0;94
Stryn - Kroken;SN58900;14.04.2024 04:00;0;3,9;0,6;0;95
Stryn - Kroken;SN58900;14.04.2024 05:00;0,2;2,6;2,5;0;93
Stryn - Kroken;SN58900;14.04.2024 06:00;0;2,5;3,1;0;84
Stryn - Kroken;SN58900;14.04.2024 07:00;0,2;2,2;0,6;0;91
Stryn - Kroken;SN58900;14.04.2024 08:00;0,1;2,4;0,5;0;93
Stryn - Kroken;SN58900;14.04.2024 09:00;0,2;2,9;1,1;0;90
Stryn - Kroken;SN58900;14.04.2024 10:00;0;3,8;0,5;0;89
Stryn - Kroken;SN58900;14.04.2024 11:00;0;4,3;1,5;0;74
Stryn - Kroken;SN58900;14.04.2024 12:00;0;6,9;3;0;57
Stryn - Kroken;SN58900;14.04.2024 13:00;0;5,4;2,8;0;66
Stryn - Kroken;SN58900;14.04.2024 14:00;0;6;2;0;56
Stryn - Kroken;SN58900;14.04.2024 15:00;0;5,4;2,9;0;59
Stryn - Kroken;SN58900;14.04.2024 16:00;0;5;2,1;0;62
Stryn - Kroken;SN58900;14.04.2024 17:00;0,1;4,8;1,3;0;67
Stryn - Kroken;SN58900;14.04.2024 18:00;0;4,6;1,2;0;65
Stryn - Kroken;SN58900;14.04.2024 19:00;0;3,8;0,9;0;69
Stryn - Kroken;SN58900;14.04.2024 20:00;0;2,8;0,5;0;78
Stryn - Kroken;SN58900;14.04.2024 21:00;0;1,7;0,6;0;83
Stryn - Kroken;SN58900;14.04.2024 22:00;0;0,7;0,8;0;86
Stryn - Kroken;SN58900;14.04.2024 23:00;0;0,7;0,8;0;86
Stryn - Kroken;SN58900;15.04.2024 00:00;0;1;0,7;0;86
Stryn - Kroken;SN58900;15.04.2024 01:00;0;1,1;0,8;0;85
Stryn - Kroken;SN58900;15.04.2024 02:00;0;0,6;1;0;87
Stryn - Kroken;SN58900;15.04.2024 03:00;0;0,7;1;0;84
Stryn - Kroken;SN58900;15.04.2024 04:00;0;0,7;1;0;84
Stryn - Kroken;SN58900;15.04.2024 05:00;0;-0,1;1;0;85
Stryn - Kroken;SN58900;15.04.2024 06:00;0;-0,2;0,6;0;83
Stryn - Kroken;SN58900;15.04.2024 07:00;0;1,4;0,7;0;75
Stryn - Kroken;SN58900;15.04.2024 08:00;0;3,9;0,3;0;62
Stryn - Kroken;SN58900;15.04.2024 09:00;0;5,9;1,5;0;48
Stryn - Kroken;SN58900;15.04.2024 10:00;0;7,7;1,8;0;42
Stryn - Kroken;SN58900;15.04.2024 11:00;0;8,1;2,3;0;38
Stryn - Kroken;SN58900;15.04.2024 12:00;0;9,4;2,3;0;36
Stryn - Kroken;SN58900;15.04.2024 13:00;0;9,8;1,8;0;35
Stryn - Kroken;SN58900;15.04.2024 14:00;0;10,1;2;0;33
Stryn - Kroken;SN58900;15.04.2024 15:00;0;10,2;2,2;0;32
Stryn - Kroken;SN58900;15.04.2024 16:00;0;9,8;2,2;0;31
Stryn - Kroken;SN58900;15.04.2024 17:00;0;9,5;2,2;0;31
Stryn - Kroken;SN58900;15.04.2024 18:00;0;9,4;1,7;0;33
Stryn - Kroken;SN58900;15.04.2024 19:00;0;6,8;0,9;0;42
Stryn - Kroken;SN58900;15.04.2024 20:00;0;3,6;0,9;0;58
Stryn - Kroken;SN58900;15.04.2024 21:00;0;1,7;0,6;0;64
Stryn - Kroken;SN58900;15.04.2024 22:00;0;0,2;0,9;0;71
Stryn - Kroken;SN58900;15.04.2024 23:00;0;-0,7;0,9;0;75
Stryn - Kroken;SN58900;16.04.2024 00:00;0;-1;0,9;0;80
Stryn - Kroken;SN58900;16.04.2024 01:00;0;-1,2;0,9;0;79
Stryn - Kroken;SN58900;16.04.2024 02:00;0;-1,9;0,8;0;83
Stryn - Kroken;SN58900;16.04.2024 03:00;0;-2;0,9;0;84
Stryn - Kroken;SN58900;16.04.2024 04:00;0;-2,1;1;0;84
Stryn - Kroken;SN58900;16.04.2024 05:00;0;-2,3;0,8;0;84
Stryn - Kroken;SN58900;16.04.2024 06:00;0;-2,3;0,1;0;86
Stryn - Kroken;SN58900;16.04.2024 07:00;0;1;0,4;0;74
Stryn - Kroken;SN58900;16.04.2024 08:00;0;4,3;0,2;0;62
Stryn - Kroken;SN58900;16.04.2024 09:00;0;6,6;0,7;0;51
Stryn - Kroken;SN58900;16.04.2024 10:00;0;8,9;0,9;0;38
Stryn - Kroken;SN58900;16.04.2024 11:00;0;10,7;1,3;0;35
Stryn - Kroken;SN58900;16.04.2024 12:00;0;10,1;2,7;0;38
Stryn - Kroken;SN58900;16.04.2024 13:00;0;11,5;1,5;0;36
Stryn - Kroken;SN58900;16.04.2024 14:00;0;11,5;2,1;0;35
Stryn - Kroken;SN58900;16.04.2024 15:00;0;11,7;1,4;0;32
Stryn - Kroken;SN58900;16.04.2024 16:00;0;10,4;1,9;0;33
Stryn - Kroken;SN58900;16.04.2024 17:00;0;9,8;2,3;0;45
Stryn - Kroken;SN58900;16.04.2024 18:00;0;8,9;2,6;0;56
Stryn - Kroken;SN58900;16.04.2024 19:00;0;6,4;2;0;71
Stryn - Kroken;SN58900;16.04.2024 20:00;0;5,1;2,1;0;79
Stryn - Kroken;SN58900;16.04.2024 21:00;0;4,4;2;0;81
Stryn - Kroken;SN58900;16.04.2024 22:00;0;3,6;1,1;0;81
Stryn - Kroken;SN58900;16.04.2024 23:00;0;1,8;0,5;0;88
Stryn - Kroken;SN58900;17.04.2024 00:00;0;1,9;0,4;0;91
Stryn - Kroken;SN58900;17.04.2024 01:00;0;1,2;0,4;0;91
Stryn - Kroken;SN58900;17.04.2024 02:00;0;1,2;0,3;0;88
Stryn - Kroken;SN58900;17.04.2024 03:00;0;2,5;1,5;0;80
Stryn - Kroken;SN58900;17.04.2024 04:00;0;2,9;2,3;0;74
Stryn - Kroken;SN58900;17.04.2024 05:00;0;3;3;0;70
Stryn - Kroken;SN58900;17.04.2024 06:00;0;3,4;2,5;0;63
Stryn - Kroken;SN58900;17.04.2024 07:00;0;3,6;1,6;0;56
Stryn - Kroken;SN58900;17.04.2024 08:00;0;4,9;1,6;0;46
Stryn - Kroken;SN58900;17.04.2024 09:00;0;5,7;1,8;0;38
Stryn - Kroken;SN58900;17.04.2024 10:00;0;6,1;2,4;0;33
Stryn - Kroken;SN58900;17.04.2024 11:00;0;7,6;1,9;0;31
Stryn - Kroken;SN58900;17.04.2024 12:00;0;7,6;2,5;0;34
Stryn - Kroken;SN58900;17.04.2024 13:00;0;7,3;2,3;0;27
Stryn - Kroken;SN58900;17.04.2024 14:00;0;7,6;1,5;0;26
Stryn - Kroken;SN58900;17.04.2024 15:00;0;7,4;2,4;0;28
Stryn - Kroken;SN58900;17.04.2024 16:00;0;6,8;1,7;0;31
Stryn - Kroken;SN58900;17.04.2024 17:00;0;6,2;1,9;0;31
Stryn - Kroken;SN58900;17.04.2024 18:00;0;6,2;1,8;0;32
Stryn - Kroken;SN58900;17.04.2024 19:00;0;5,5;0,6;0;38
Stryn - Kroken;SN58900;17.04.2024 20:00;0;1,8;0,8;0;51
